,Unnamed: 0,index,business_id,latitude,longitude,stars_y,postal_code,categories_count,checkin_count,location,open,environment,value,taste,food,survice,feeling
476,476,19635,UYkOUsxYG9BgdzFYAD4h8g,36.0584676,-115.1448656,3.5,89119.0,3,101,3.25,3.5,4.5,4.75,4.0,5.0,3.0,3.83
477,477,19648,U_tbcAmi6kgUP262WqsoVA,36.1467032996,-115.3008587093,4.0,89117.0,5,71,3.5,3.4,4.5,2.5,4.0,1.75,3.6,2.6
478,478,19666,UcBgxABVMc5mo1JLB8t70Q,36.1221442,-115.1652749,3.0,89109.0,5,2393,3.86,3.83,3.2,3.25,4.0,3.61,3.5,3.29
479,479,19730,UsxSpv63crQ91mCzzYONTA,36.115904,-115.113605,4.5,89121.0,2,19,3.67,4.0,3.62,4.67,4.0,3.33,2.0,3.2
480,480,19742,UwanDENbM3PYTpkKqJD4WQ,36.2692891,-115.2687001,4.0,89149.0,3,91,3.33,4.5,3.62,4.67,4.0,3.33,3.38,3.29
481,481,19771,V2Sb71qv_um1ntfaMW8yFw,36.14201,-115.22474,4.0,89146.0,3,71,4.47,4.36,3.62,3.9,4.0,3.33,3.0,4.09
482,482,19809,V44iFD8LIm33krIlK68kwA,36.2736495584,-115.253624171,4.5,89130.0,10,41,4.07,4.0,3.62,3.6,3.67,3.33,4.06,4.05
483,483,19860,V78f9CdEVTkKFkyhdTYVrQ,36.21935,-115.24493,3.5,89108.0,6,362,3.16,4.14,3.62,3.4,3.67,3.33,3.59,3.28
484,484,19926,V7FnGSzQqzmxu6hEx1dv4w,36.106794,-115.166557,3.5,89109.0,6,11,3.15,3.07,3.0,2.67,4.5,3.14,3.12,3.19
485,485,19986,V9vv0Me8RDKVGcRwn5dYmQ,36.1146776,-115.2007101,3.5,89103.0,5,95,4.25,4.27,3.37,5.0,4.5,3.58,4.16,4.18
486,486,20035,VDMQzY-lXjG8Z4pFDwzgdQ,36.0725714549,-115.1163207869,1.5,89120.0,4,1,4.0,3.33,3.37,4.0,4.5,3.58,4.4,3.64
487,487,20041,VONg0lyHm7fUdARWjkkjCQ,36.1013621,-115.12032820000002,5.0,89119.0,2,62,3.71,3.33,3.37,3.71,4.5,3.58,3.73,3.64
488,488,20107,VR2LTEsJByan97fcYRkl5w,36.1721979927,-115.1156791918,3.0,89101.0,3,44,3.5,3.11,3.0,3.8,3.76,3.95,3.94,4.57
489,489,20142,VRvcAHLka10z0kEA0r8LSQ,36.144982,-115.136586,5.0,89104.0,3,1,2.75,5.0,3.88,5.0,3.76,3.71,4.6,4.0
490,490,20156,VUtazCTIc0aoOrQprP_s-Q,36.118997836700004,-115.1703831351,3.0,89109.0,6,1393,3.63,3.68,3.88,3.62,3.76,3.71,3.84,3.55
491,491,20807,VVLGIq6ksrgGSfi7VBTmpg,36.1029312326,-115.1765441895,4.0,89119.0,2,18,5.0,5.0,5.0,5.0,2.71,5.0,5.0,5.0
492,492,20815,VaNjd3jir0MKntCFya70uA,36.06735,-115.1281116,5.0,89119.0,5,1,3.58,3.0,3.84,3.86,2.71,3.45,5.0,5.0
493,493,20818,VahVKCDFougCFlWH87OYZQ,36.050869,-115.2441452,4.0,89139.0,9,745,3.58,3.24,3.84,3.86,2.71,3.45,3.33,3.35
494,494,20929,VdQE1qjtEMVAkRGfTfj5-A,36.1038196,-115.1992223,3.0,89103.0,3,11,4.17,4.33,4.3,3.5,3.55,3.94,4.0,5.0
495,495,20945,VkECNTcZZ1mdN-VJltJcWA,36.1001658,-115.1389824,3.5,89119.0,4,311,3.84,4.02,4.3,4.3,3.55,3.94,3.94,4.15
496,496,21132,Voy_shxcm2YnHQOtfUj1KQ,36.1253808,-115.1959803,2.5,89102.0,3,50,2.96,3.31,3.09,3.25,2.67,3.19,3.19,3.14
497,497,21199,Vs7gc9EE3k9wARuUcN9piA,36.1349835,-115.2784336,4.5,89117.0,4,3408,3.72,3.69,3.9,3.92,3.8,3.72,3.8,3.69
498,498,21907,VsenRYkMsUMNMHykvkeZog,36.071961365300005,-115.2982199192,3.0,89148.0,5,6,3.56,3.5,4.33,3.77,4.0,5.0,5.0,4.07
499,499,21913,W0vJniiB1m_mOos2EcMj0A,36.088003,-115.204464,4.5,89118.0,6,38,3.56,4.27,4.33,3.77,4.0,5.0,3.62,4.07
500,500,21962,W3ia8dkoGGRYEfFg_BiyPg,36.0574675327,-115.1207419292,2.5,89119.0,6,474,3.7,3.61,4.33,4.5,4.0,3.16,3.26,2.57
501,501,22046,WLblFINiPI18_o1OdDsnVg,36.1043905,-115.1367126,3.0,89119.0,2,1189,4.37,4.13,4.38,3.86,4.08,4.05,4.14,4.21
502,502,22265,WO1kqacT_65MYW8DTeydkQ,36.096862,-115.296447,5.0,89148.0,6,99,2.6,3.23,4.07,4.0,3.0,1.0,3.5,3.2
503,503,22307,WOMQ3w0Fpt1UcUwn1dQDiw,36.1679027,-115.1380764,5.0,89101.0,2,4,5.0,4.0,4.07,4.0,3.91,3.93,3.5,4.5
504,504,22314,WRQ-9LluyivReFiQZFUujw,36.1470835,-115.2982993,4.5,89117.0,5,4041,3.88,4.04,4.07,4.04,3.91,3.93,3.92,3.85
505,505,23213,WcTi4zhPsm5fYfX1ChGYcw,36.011913,-115.162617,4.5,89183.0,6,5,5.0,4.0,4.29,4.6,3.67,5.0,3.6,3.5
506,506,23220,WefDfqzrzTZRTqQNzMLayA,36.1731059,-115.2433798,5.0,89145.0,4,3,5.0,4.0,4.29,4.6,3.67,5.0,3.0,3.67
507,507,23230,WgvJcTe_RdlIfnvxEzn2Mg,36.0717181212,-115.243497734,3.5,89118.0,2,470,4.48,4.62,4.29,3.92,3.67,4.47,4.54,4.46
508,508,23302,WieX_2Y-5tpbvERANtdcxg,36.1453333,-115.2778317,1.0,89117.0,4,1,3.77,5.0,3.72,3.0,3.67,3.73,5.0,4.0
509,509,23306,WrtQPbY-0G3w3NCp80JxSw,36.1157138,-115.1004352,5.0,89121.0,5,1,3.77,4.0,3.72,3.72,3.67,3.73,5.0,4.0
510,510,23311,Wxxvi3LZbHNIDwJ-ZimtnA,36.121189,-115.169657,4.0,89109.0,11,32343,3.77,3.77,3.72,3.72,3.67,3.73,3.72,3.8
511,511,26890,X2qnigcKuTWL7x9fS2ZUdw,36.1760556932,-115.2918160348,4.0,89145.0,2,48,2.8,2.0,3.0,2.0,5.0,3.0,2.5,2.8
512,512,26900,X2wGtV-oDtzVSva7hCBDDw,36.1585863,-115.0892294,1.0,89104.0,5,1,2.5,5.0,4.41,3.67,5.0,2.67,2.5,3.0
513,513,26903,X3s0BN02lS6EigSnJaSyDw,36.01649310000001,-115.1170689,3.5,89123.0,5,3,3.0,5.0,4.41,3.67,5.0,2.67,2.5,3.0
514,514,26907,X6Vn8EZCPSjGkx4fDcdGkg,36.2401417,-115.2343263,3.0,89108.0,2,10,3.0,2.5,4.41,3.33,5.0,3.0,2.5,3.0
515,515,26916,X7Z1xVzPnarhj363MXnMGQ,36.16215070000001,-115.1722493,5.0,89106.0,5,5,4.0,3.33,4.41,4.0,5.0,3.0,3.0,4.0
516,516,26921,X8mtoSxY8whtmbDlj0D3Aw,36.238596,-115.2333307,2.0,89030.0,2,15,4.0,5.0,4.41,4.0,5.0,3.0,3.17,2.2
517,517,26925,XA-0T6x--L9-FVs_o19YBg,36.1358996,-115.224439,5.0,89146.0,5,14,5.0,2.33,4.41,3.67,5.0,4.16,3.17,2.2
518,518,26945,XCuzeEyhLx2KcXQP9xcGDw,36.0549747,-115.16905690000002,4.0,89123.0,2,32,3.0,3.0,4.41,3.0,5.0,4.16,4.36,2.0
519,519,26949,XDYCIRENiT2doRZgwNJ3SA,36.1125455098,-115.24261524219999,2.5,89103.0,3,611,4.25,4.16,4.41,4.25,5.0,4.16,4.36,4.12
520,520,27170,XP_YsVNF5e3O3T0j0dhCOw,36.1422,-115.13741,2.0,89109.0,10,13,2.5,3.0,3.77,4.0,4.6,4.43,2.0,4.33
521,521,27177,XQDl79wUJizPT5bBP7lEhg,36.1161559,-115.1750576,3.0,89109.0,1,8,5.0,4.67,3.77,5.0,4.6,4.43,5.0,4.0
522,522,27182,XWa7nXOddOYKxojywngk8w,36.233048,-115.246776,5.0,89128.0,9,4,5.0,4.2,3.77,5.0,4.6,4.43,5.0,5.0
523,523,27190,XX3Z43nNtZOgOXFjokejwA,36.0645277,-115.2415133,4.0,89118.0,4,83,4.88,5.0,3.77,4.75,4.6,3.78,4.88,5.0
524,524,27225,XXW_OFaYQkkGOGniujZFHg,36.1336673317,-115.1630947555,4.0,89109.0,6,10128,3.78,3.8,3.77,3.83,3.76,3.78,3.74,3.73
525,525,30555,XXtXxJIH3k3GZX7_uCdttg,36.1159741,-115.0974648,4.0,89121.0,2,4,2.0,2.5,4.2,4.0,3.0,5.0,4.11,2.0
526,526,30560,XZf2TJUB83P0O6pkXI4Kiw,36.071021,-115.2429631,5.0,89118.0,5,1,5.0,3.5,4.2,4.0,2.0,5.0,4.11,4.6
527,527,30565,XehBm4wtQ6qeeYj_eL-6sw,36.1148054,-115.2778317,5.0,89147.0,4,3,5.0,4.75,4.2,4.0,2.0,5.0,4.11,4.6
528,528,30592,Xgm4gimm3XgR_npVErR1dA,36.1318649,-115.1924321,4.0,89102.0,4,1,5.0,1.0,4.2,5.0,2.0,5.0,5.0,5.0
529,529,30596,XkWt9d7c55Nxu_unAJKqdg,36.2414549,-115.2088547,5.0,89130.0,3,1,5.0,5.0,4.2,5.0,2.0,5.0,5.0,5.0
530,530,30602,XqKJ6PHxt7fbUptQe_SJcg,36.1947356,-115.2519494,3.5,89128.0,5,453,3.43,3.09,4.2,3.27,2.0,5.0,2.38,2.0
531,531,30657,XrqdUe-uNDYrGYN-mKOJhw,36.1081567,-115.3095018,4.5,89147.0,3,17,4.0,3.0,4.2,3.0,1.0,4.2,4.0,1.0
532,532,30669,YAP0QYtvG2YpNFsZd9rGcw,36.1725319,-115.197258,2.5,89107.0,2,10,3.67,3.0,4.2,3.0,3.0,4.2,3.67,5.0
533,533,30679,YApsybaBiXrUZYLigizb2Q,36.1160271,-115.2944197,5.0,89147.0,7,7,2.2,2.0,4.2,1.0,3.0,4.2,5.0,5.0
534,534,30687,YI9jV7K3CVlJL8bru8IM3g,36.2988394,-115.279247,4.0,89117.0,6,224,2.2,1.8,4.2,1.0,1.0,4.2,5.0,2.67
535,535,30701,YK5eFV8uS1bCmp8GeiQ-Qg,36.115813,-115.095457,4.0,89121.0,2,17,2.75,1.5,4.2,3.0,4.0,4.2,4.05,4.0
536,536,30707,YOZgLDLNLAe2nP1sw5inYw,36.1600326,-115.0788545,4.5,89104.0,2,109,4.05,4.86,4.2,3.0,3.8,4.2,4.05,3.33
537,537,30749,YPK024huhY2np5hJ_5qWCw,35.9968968,-115.13717859999998,3.5,89183.0,10,139,3.46,3.27,2.83,3.25,1.0,3.65,3.91,3.46
538,538,30803,Y_308Bqexth2DepgmpqUsQ,36.1661349,-115.1563999,2.5,89106.0,8,65,5.0,3.2,5.0,4.33,3.93,1.0,2.5,3.5
539,539,30815,YfPct9b0a0RW7BER702ftw,36.1206015,-115.1768382,4.5,89109.0,4,110,4.0,4.0,5.0,3.8,3.93,1.0,3.69,3.12
540,540,30834,Yiw2jUJzUdFmglHZgj4RaQ,36.1472362714,-115.299834609,4.0,89117.0,4,928,3.58,3.65,4.04,3.8,3.93,3.73,3.69,3.62
541,541,31085,Yo4IGnQB-YCRoUrA6sTQJw,36.140835,-115.14333899999998,5.0,89109.0,2,18,5.0,4.6,5.0,3.0,5.0,4.5,3.86,4.17
542,542,31100,Yq7u6XXyDITG7I6yKAXU0g,36.032546,-115.210216,3.0,89139.0,4,45,4.5,4.36,5.0,3.0,5.0,4.5,4.0,4.6
543,543,31124,Yq8ASf8OS7SEs1dXHsfwwA,36.03574920000001,-115.1533426,4.5,89123.0,4,1,3.89,3.0,4.0,4.0,5.0,3.0,4.62,3.33
544,544,31138,YrteR2QtSp6WwY7gUq_ncQ,36.1340744,-115.1828727,5.0,89102.0,8,1,3.89,3.57,4.0,5.0,5.0,3.0,3.29,3.4
545,545,31150,YwnIGwbUVoR8sBixRSaz2g,36.1104125,-115.2067011,4.5,89103.0,3,1,3.89,4.41,4.0,4.0,5.0,3.0,4.3,3.5
546,546,31215,YyxB3K1ORzc7ChMKgyxm9Q,36.0302336,-115.1354155,3.0,89123.0,3,137,5.0,4.2,4.0,3.0,5.0,3.0,3.75,3.6
547,547,31234,Z1dU9ftw88veW85UT2ztaQ,36.114461,-115.099834,5.0,89121.0,3,15,3.5,5.0,3.68,3.0,5.0,3.65,5.0,4.0
548,548,31238,Z7uUe-lE3PaHwz7bh4XgVA,36.13062,-115.1909491,4.5,89102.0,3,9,5.0,5.0,3.68,3.0,5.0,3.65,3.0,3.0
549,549,31241,ZCDzr173zNGcastXGWkfuQ,36.12007420000001,-115.1711957,4.5,89109.0,4,5,3.5,3.5,3.68,3.82,3.48,3.65,4.5,3.67
550,550,31248,ZCzK3cGob727bW3EvtAlYg,36.0947017,-115.2916452,5.0,89148.0,8,1,3.54,4.5,3.68,3.82,3.48,3.65,4.5,3.63
551,551,31258,ZPwx7ktiVluGFVg0L05n5A,36.12631500000001,-115.214259,4.5,89146.0,10,833,3.54,3.6,3.68,3.82,3.48,3.65,3.35,3.63
552,552,31564,ZZgnkT6vevy81owvdneyOA,36.1026712826,-115.05397607469999,4.0,89122.0,2,3,4.03,5.0,2.0,4.22,3.5,5.0,5.0,3.0
553,553,31567,ZaTi-qedOUVwHDLWaIFwiA,36.1130899,-115.2015052,2.5,89103.0,2,1,4.03,5.0,2.0,4.22,3.5,5.0,5.0,4.29
554,554,31571,Za_JMp4_aqgehHwtTVZoOw,36.1319001,-115.1864148,3.5,89102.0,7,1,4.03,4.0,2.0,4.22,3.5,5.0,3.67,4.29
555,555,31580,Zi7_E88i5KlOtaBobPVc5w,36.089591,-115.297848,4.5,89148.0,6,339,4.03,4.07,2.0,4.22,3.5,5.0,4.17,4.29
556,556,31699,Zq2PTVnAMyTeovZHmXAcvQ,36.2124949,-115.249985,2.0,89128.0,3,11,4.11,3.62,2.0,3.0,4.0,5.0,3.75,3.0
557,557,31733,ZsN4JOB8F8muOSO9WdBZ8A,36.080926,-115.111731,3.5,89120.0,4,1,3.0,3.86,2.0,3.0,5.0,5.0,2.0,3.92
558,558,31736,_2X_W0Tf5-RXyGabxVwiGg,36.1100629,-115.1708909,4.0,89109.0,2,107,4.6,3.86,2.0,4.3,5.0,5.0,4.0,3.92
559,559,31863,_7VzldbP4ts7UyO6K1Wnsg,36.14376970000001,-115.2934356,3.5,88905.0,2,47,3.57,3.71,4.2,3.0,4.0,5.0,3.0,4.0
560,560,31866,_7wj87KZspahqDHxbXreMQ,36.04181989999999,-115.1194244,3.0,89123.0,7,515,3.57,3.71,4.2,3.0,4.0,5.0,3.75,2.0
561,561,31909,_FP4CBz5D8V4_3dtex9_iw,36.1699412,-115.13982959999998,5.0,90001.0,3,17,1.2,2.32,4.2,1.0,2.38,3.74,2.75,2.07
562,562,31973,_FasIfdzrhrvFYhSSFM0Wg,36.0967114,-115.296528,2.5,89148.0,3,6,3.0,3.5,4.2,3.38,3.67,3.74,3.67,3.5
563,563,31983,_Fo8uNT17BEBUkKvUXCZkQ,36.1154418446,-115.28856580799999,4.5,89147.0,4,70,4.1,4.62,4.2,3.38,3.67,3.74,4.5,3.15
564,564,32041,_J-Xtyz-ZiUMv7g-zh9xcw,36.1476504,-115.1367192,4.0,89104.0,5,1,1.0,1.0,4.0,5.0,5.0,2.5,3.0,5.0
565,565,32046,_NARVAD_ac4heZ4QY-Jg0w,36.1976966,-115.2801922,3.5,89128.0,5,3,5.0,5.0,4.0,5.0,5.0,2.5,4.0,1.0
566,566,32057,_NN2pJEbOI6sIQzwWnYipA,36.135634,-115.1375504,2.0,89109.0,2,1,5.0,4.5,4.0,4.75,5.0,2.5,5.0,5.0
567,567,32062,_Syl0eHkPuoYmBwz1e1Nsw,36.165322,-115.1713564,5.0,89106.0,3,1,4.5,5.0,4.0,4.75,5.0,2.5,4.0,5.0
568,568,32065,_ZW2TjymKRvmJ0usDGbZug,36.1732023,-115.2268472,4.0,89107.0,2,73,4.5,5.0,4.0,4.75,5.0,2.5,4.0,4.2
569,569,32080,_ZzVDZbBKYPYnTWTVjhWVA,35.9997155541,-115.1531680673,3.5,89183.0,3,14,3.73,4.1,4.0,4.67,5.0,2.5,4.0,3.71
570,570,32102,_cBlppMDZYXS-Bjj4l9qtw,36.1882094,-115.1165816,3.0,89101.0,4,12,4.0,4.5,1.0,3.0,1.0,3.2,3.33,4.0
571,571,32112,_ipsKxAjXX5uVlyMILoUpA,36.1438696,-115.081877,4.0,89104.0,3,11,4.5,3.0,3.59,3.75,1.0,3.5,4.6,3.5
572,572,32128,_j2EtQtgLuXGRBfbM5YwZA,36.122689,-115.170163,3.5,89109.0,5,4010,3.52,3.67,3.59,3.51,3.92,3.5,3.65,3.55
573,573,33245,_pBXtjN43eqMV0XZTz7nmw,36.1292433677,-115.1656436718,3.5,89109.0,4,5512,3.48,3.58,3.33,3.65,3.2,2.0,3.43,3.62
574,574,34124,_tLXitzH3v8_H-usIKhKXA,36.0765176,-115.1533426,5.0,89119.0,7,38,1.0,2.75,2.4,3.33,1.0,2.43,1.5,3.12
575,575,34147,_teNNRGk80yssjeKIhLapw,36.0385984,-115.1956209,1.5,89139.0,2,156,1.0,2.33,2.4,2.25,1.0,2.43,3.14,2.33
576,576,34161,_zL2-vH4shn3UF7vAZ-6tQ,36.0563461,-115.27392720000002,3.5,89113.0,4,9,2.55,2.33,2.4,2.25,1.0,2.43,1.0,2.33
577,577,34175,a6RZ3ampzMPiu0drkw9WWw,36.115123,-115.1564088,3.5,89109.0,2,14,2.55,2.3,2.4,2.25,1.0,2.43,2.36,2.46
578,578,34205,a7n0bJFOpkR3uutv_C026g,36.0981672235,-115.29741290959998,3.0,89148.0,2,5,3.0,3.0,4.29,3.0,3.09,3.13,3.0,3.0
579,579,34213,a9ncRGtg3iWBpQmhpRBM4g,36.1202143,-115.2242538,5.0,89103.0,6,60,2.12,2.38,4.29,4.0,3.09,3.13,3.25,2.5
580,580,34242,aBCqrJwXAHnTgO2e_l0v8w,36.14803610000001,-115.1539772,2.0,89104.0,3,96,3.33,3.0,4.29,4.0,3.09,3.13,3.25,4.5
581,581,34278,aCU2pFbbGTyiPOrWycYNhQ,36.159918,-115.276323,3.0,89117.0,3,2,3.44,2.88,3.92,4.02,3.09,4.0,3.43,3.0
582,582,34298,aNe8ofTYrealxqv7VtFTuw,36.0702792,-115.2249525,3.5,89118.0,9,2254,4.02,4.03,3.92,4.02,3.09,3.88,3.98,4.03
583,583,34540,a_TfmuLIHsRDyg7aVJQCBQ,36.0995915313,-115.29667866770001,2.0,89148.0,2,308,1.0,2.93,2.17,2.27,5.0,3.25,2.75,1.0
584,584,34569,adW-HtWLUks-lTQRFtWa5w,36.1247923,-115.2799153,5.0,89147.0,3,3,2.36,1.0,2.17,2.27,5.0,3.25,1.0,2.27
585,585,34573,afMwlotE4c2nBLilhaOxhw,36.11006679999999,-115.172501,3.0,89109.0,4,115,2.36,1.88,2.17,2.27,5.0,3.25,2.8,2.27
586,586,34618,ahbDELrW7CqFbOVePbF5-Q,36.0993008,-115.11791540000002,4.0,89136.0,4,1,3.67,3.67,4.0,5.0,5.0,3.71,3.68,4.0
587,587,34621,aidcfUzZLOjWgwlxfv3UlA,36.0583571386,-115.27841122209999,3.0,89113.0,3,33,3.55,3.42,3.87,3.7,5.0,3.71,3.68,3.1
588,588,34727,amJdJXHAKstfl-O6zJqbcA,36.1723286,-115.198712,2.5,89107.0,9,392,2.87,3.48,3.67,3.5,5.0,3.81,3.68,2.1
589,589,34784,aqu7fn-RZOu5GR5C7X3NdA,36.145063,-115.156338,5.0,89104.0,3,9,3.82,3.76,3.67,3.98,5.0,3.81,5.0,3.76
590,590,34787,arv3T_av9OoVo3SvxV4TXw,36.056792005,-115.2800168383,4.5,89113.0,4,1074,3.82,3.76,3.67,3.98,4.0,3.81,3.82,3.76
591,591,34969,atIM-4UCRmbM9P66oFuxXA,36.13226,-115.091558,4.5,89121.0,4,1,5.0,4.0,3.8,4.5,4.0,3.72,3.5,2.67
592,592,34982,atVh8viqTj-sqDJ35tAYVg,36.0484864,-115.2243463,3.5,89139.0,4,1014,3.8,3.66,3.8,3.62,4.0,3.72,3.76,3.96
593,593,35290,awGNki6Frr4YOKKpsxoukQ,36.07370529999999,-115.2420964,1.0,89118.0,2,1,4.0,1.0,5.0,4.33,4.5,5.0,5.0,3.2
594,594,35294,aykJmEbscH3WngIhjxZoWw,36.127927,-115.171847,3.5,89109.0,7,205,4.0,4.5,5.0,4.33,4.5,5.0,5.0,3.2
595,595,35318,b-aiR4-8EIHaxao7qXpRcQ,36.0398245802,-115.229895526,4.0,89118.0,6,2,3.67,3.0,5.0,3.67,4.0,5.0,5.0,5.0
596,596,35326,b12qS86-9a_prAfFIdRD2w,36.17120360000001,-115.1365687,4.0,87701.0,7,1,3.33,3.5,5.0,5.0,4.0,5.0,3.0,3.0
597,597,35330,b3L-0LK8_5_OYRNTMRlaLQ,36.296912,-115.28848130000002,4.5,89149.0,4,24,3.33,3.5,5.0,3.25,4.0,5.0,3.83,4.2
598,598,35372,b9R3msDsU2cC6WKBm68tzQ,36.1743224,-115.0664772,3.5,89110.0,4,41,3.25,3.8,5.0,1.0,4.0,5.0,4.0,3.2
599,599,35390,b9SMb3ka6MQ5UsCvcLXT6w,36.172142,-115.1966,3.5,89107.0,6,90,4.33,3.5,5.0,3.75,4.0,5.0,3.25,4.33
600,600,35404,bDUvTOwviImDUIY7EERCgA,36.020287,-115.1169828,3.0,89123.0,3,1382,3.69,3.82,5.0,3.75,4.0,5.0,3.33,3.83
601,601,35449,bFbfpIwrd5M8UsNpPivc6w,36.1305658,-115.1648988,1.0,89109.0,1,24,4.5,4.0,4.0,4.5,4.0,5.0,4.1,4.5
602,602,35461,bJP4l_BGq2CudEu0m-wNjg,36.1436722,-115.1697916,2.0,89102.0,4,3,5.0,3.75,4.0,4.5,4.0,5.0,4.5,4.5
603,603,35464,bK70PtUK5nGGLzP7tChaeg,36.1007,-115.102946,3.0,89121.0,5,134,3.67,3.75,4.0,4.0,4.0,4.22,4.33,3.6
604,604,35487,bLwLZLo9aw0qRNeEPXGpEA,36.1441807,-115.0628631,4.0,89142.0,6,1,3.04,4.5,3.46,3.4,4.0,3.54,4.0,5.0
605,605,35491,bZs7FJ7fHIJxVecfp1qvug,36.1253808,-115.1959803,4.0,89102.0,5,101,3.04,3.62,3.46,3.4,4.0,3.54,4.0,2.87
606,606,35542,ba5PtEQcvLm0IH6oHvahgw,36.1882095337,-115.20812988280001,2.5,89108.0,2,2,3.0,4.0,4.29,3.9,3.89,3.81,4.06,3.82
607,607,35545,bcJmbFHVAkLFqhJbUTdbyQ,36.125897,-115.198185,4.0,89102.0,4,1427,3.78,3.97,4.29,3.9,3.89,3.81,4.06,3.82
608,608,35910,bfkJnnbQHSOTQnjyav7QiA,36.1161037,-115.14526940000002,5.0,89119.0,2,1,2.0,4.0,3.76,1.0,1.0,4.33,3.33,3.0
609,609,35913,bfupNcOYWf6B9B1d2qiOdw,36.1100428,-115.3667218,2.5,89135.0,3,1,2.0,4.0,3.76,5.0,1.0,4.33,3.33,5.0
610,610,35917,bg5jZjMYkEbZSODMuSGpcQ,36.124316528099996,-115.16876983690001,4.5,89115.0,5,70,4.67,3.25,3.76,5.0,1.0,4.33,3.33,3.5
611,611,35932,buk0wVdm_42901qeVIoTrg,36.1741636,-115.27711399999998,2.0,89107.0,5,1,3.68,4.0,3.76,4.0,1.0,4.33,4.0,2.5
612,612,35936,c2CXGmH_Brec8SXQbDJC7w,36.199508,-115.278502,4.5,89128.0,5,2,3.68,4.0,3.76,3.69,1.0,3.57,3.14,3.4
613,613,35942,c5TOGBUCCUUNBPM7h_KbmQ,36.0460189434,-115.2440144867,4.0,89139.0,4,1109,3.68,3.41,3.76,3.69,1.0,3.57,3.14,3.4
614,614,36101,c8XVH6Q_0bmMoPHLy_HKCw,36.128561,-115.1711298,3.5,89109.0,4,83,3.5,3.11,4.0,3.0,4.5,4.5,4.0,3.0
615,615,36133,cDugOhPR40gBk-DYNPYREA,36.0446597079,-115.242469199,4.0,89139.0,6,303,4.02,3.9,4.0,4.38,4.5,4.5,4.14,4.41
616,616,36242,cKwg6HFaLYXl7Ar0rHojAQ,36.1697096,-115.1236952,4.0,89101.0,2,1,4.5,3.88,4.0,5.0,1.0,4.5,4.33,4.5
617,617,36260,cNyOFhT-AVQxjynHpc8o3A,36.0989208805,-115.17565604299999,2.5,89109.0,2,13,3.0,5.0,4.0,3.0,1.0,4.5,5.0,4.83
618,618,36267,cPWbolWE6ip5SupmfH-nBQ,36.0987599,-115.1048341,1.0,89121.0,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.83
619,619,36272,cQYPeBInV14_uLY5gWyQtg,36.1017245,-115.3144094,4.5,89147.0,4,18,4.57,3.56,5.0,3.0,5.0,4.03,4.2,4.83
620,620,36296,c_iQzwsTDYraPvHSKz88QA,36.1118765818,-115.1725530624,3.0,89109.0,6,4153,3.99,4.06,4.01,4.0,4.02,4.03,3.98,3.86
621,621,37066,cehTmoCXPi0a3FwCE3Tq2Q,36.0219392257,-115.1191866142,4.5,89123.0,3,18,4.25,4.5,2.0,5.0,5.0,2.0,4.0,3.0
622,622,37073,ci3xUs8ZffvGhWfoioAL0Q,36.1121506,-115.17155,3.5,89109.0,5,69,2.5,5.0,2.0,4.0,5.0,2.0,4.0,4.0
623,623,37079,co9I6wlR0YhP0THsZBGafg,36.177693700000006,-115.1780393,4.5,89106.0,4,4,2.5,4.0,2.0,4.0,3.57,2.0,3.33,4.0
624,624,37082,co_oBumZqxmlDZFISgQiwQ,36.1526326,-115.2442777,4.5,89146.0,6,7,4.0,4.0,2.0,2.0,3.57,2.0,3.33,4.0
625,625,37085,cr5pOUYVlwIDflN_SZuGog,36.071819,-115.294899,3.0,89148.0,3,22,3.25,4.2,2.0,2.0,3.57,2.0,3.33,1.5
626,626,37095,cwMqYOAFI1QIO7fvOQYxtw,36.1068179,-115.1133643,5.0,89121.0,2,1,4.0,3.0,2.0,2.0,3.57,2.0,1.0,3.0
627,627,37102,cwNNRUI9dbWpodk1njfGBQ,36.213581,-115.0685812,5.0,89115.0,2,1,4.0,3.0,2.0,2.0,3.57,3.75,3.5,4.33
628,628,37111,d0N5HcdMCeXcX81hcRVUFw,36.071933181700004,-115.1153871417,2.5,89120.0,5,230,3.82,2.73,2.0,1.0,3.57,3.75,2.78,3.5
629,629,37146,d2ZRWM2_5GJrMdkQh_Btdw,36.143637826500004,-115.2420547977,1.0,89146.0,4,1,4.0,2.5,2.5,3.0,3.57,4.0,4.0,1.0
630,630,37150,d6BOggptRCZcw7y5SI5Tww,36.1268545,-115.2414251,1.5,89146.0,5,11,3.83,4.67,2.5,3.0,3.57,4.0,1.0,5.0
631,631,37157,d83IU89GHvyT8-p8wT_hZA,36.124423,-115.146372,5.0,89109.0,2,4,3.44,3.42,2.5,5.0,3.57,1.0,1.0,5.0
632,632,37166,dFMxzHygTy6F873843dHAA,36.169993,-115.140685,4.5,89101.0,2,66,3.44,3.42,2.5,3.14,3.57,1.0,1.0,3.45
633,633,37204,dQmXfa3MoC7Encv9XVR14Q,36.143489,-115.0560394,1.5,89142.0,2,27,3.67,3.67,2.5,4.0,3.57,5.0,3.53,3.0
634,634,37209,dR33Tp5PBB5oOuZagcTrXQ,36.1582499097,-115.25174895079999,5.0,89117.0,2,7,4.5,4.0,2.5,3.5,3.57,4.0,3.53,4.0
